CourseNumber,Title,MinCredit,MaxCredit,Description 
PHIL& 101A   ,Introduction to Philosophy,-1,5.0,"(H,SS)  Study of the more important questions that have shaped the development of philosophical thought throughout history.  Areas of investigation include: the nature of reality, the nature of knowledge, the nature of personal identity, and the nature of the mind. Assesses Core Learning Outcomes 1, 2, 3, 4."
PHIL& 101B   ,Introduction to Philosophy,-1,5.0,"(H,SS)  Study of the more important questions that have shaped the development of philosophical thought throughout history.  Areas of investigation include: the nature of reality, the nature of knowledge, the nature of personal identity, and the nature of the mind. Assesses Core Learning Outcomes 1, 2, 3, 4."
PHIL& 115MO  ,Critical Thinking,-1,5.0,"(H,SS)  Focus on analyzing, evaluating, and constructing thought in clear logical fashion, with application to various fields.  The criteria to be used when determining truth and falsity will also be examined.  The course is a non-symbolic approach to logic and does not fulfill a quantitative skills requirement. Assesses Core Learning Outcomes 2, 3, 6."
PHIL& 120HY  ,Symbolic Logic,-1,5.0,"(Q,NS) The course is a study of the methods and principles used to distinguish correct from incorrect reasoning.  After establishing a few basic concepts, the course will proceed to discuss three types of symbolic logic: Categorical, Propositional, and Predicate. Students are expected to participate in working through problems and proofs presented in the text and in class. (Formerly PHIL& 106). Assesses Core Learning Outcome 2."
PHOTO 110HY4 ,Photography I: Basic Elements,-1,5.0,"(HP) Beginning course for students majoring or interested in photography. Technical considerations include digital SLR camera operation (depth of field, motion control, exposure determination), basic Photoshop techniques, image processing and output theory and practice, history of photographic materials and techniques. Aesthetic concerns include traditional design and compositional theory. Group critique sessions offer the opportunity for idea development and interpretation and evaluation of photographic imagery via written and verbal exchange. Required for AFA Photography degree. Assesses Core Learning Outcome 6.
Lab fee: $104.50."
PHOTO 111HY  ,Photography II: Black and White Imaging,-1,5.0,"Second course in the Basic Photography series. Digital black and white image production as the basis for intermediate level exposure and output techniques. Technical considerations include: Zone System theory for image pre-visualization and exposure, use of the histogram for exposure evaluation, use of the RAW filter, black and white image processing and printing and basic toning techniques. Aesthetic concerns include traditional design and compositional theory. Course will also introduce the study of critical theory, including description, interpretation and evaluation of photographic imagery via written and verbal discussion. Assesses Core Learning Outcome 6.
Lab fee: $104.50."
PHOTO 210HY  ,Photography IV: Advanced Color Theory and Practice,-1,5.0,"(HP) Basic aesthetic, perceptual, and technical theories of color photography.  Exploration of digital color photography as a form of creative expression.  Techniques for basic and advanced color correction, including RAW capture, histogram interpretation, digital workflow, and multiple channel color correction.  Results in a digital slide show of work and a portfolio of images representative of correction skills. Assesses Core Learning Outcome 3.
Lab fee: $104.50."
PHOTO 243A   ,Studio Photography I,-1,5.0,"Study of tungsten studio lighting and digital camera techniques. Includes diverse concepts in studio lighting, subject and spatial manipulation, statement control, and digital camera capture workflow. Equipment is provided.   Assesses Core Learning Outcome 3.
Lab fee: $104.50."
PHYS 130C   ,Fabrication Skills and Safety,-1,1.0,"Designed to introduce students to the tools used in woodworking and metal fabrication, instruct students in proper use of these tools and safety protocols associated with the tools and a shop in general. This course is a prerequisite for use of tools in the physics/engineering shop and 3-D arts studio. Credit cannot be earned in both PHYS 130 and ART 130. Lab fee: $19.25."
PHYS 130D   ,Fabrication Skills and Safety,-1,1.0,"Designed to introduce students to the tools used in woodworking and metal fabrication, instruct students in proper use of these tools and safety protocols associated with the tools and a shop in general. This course is a prerequisite for use of tools in the physics/engineering shop and 3-D arts studio. Credit cannot be earned in both PHYS 130 and ART 130. Lab fee: $19.25."
PHYS& 114B   ,General Physics I,-1,5.0,"(NS-L) First course in a one-year algebra-based General Physics sequence(PHYS& 114-116). Topics include motion, force, momentum and energy. (Formerly PHYS& 121). Assesses Core Learning Outcomes 1, 2, 6. 
Lab fee: $33.25."
PHYS& 114C   ,General Physics I,-1,5.0,"(NS-L) First course in a one-year algebra-based General Physics sequence(PHYS& 114-116). Topics include motion, force, momentum and energy. (Formerly PHYS& 121). Assesses Core Learning Outcomes 1, 2, 6. 
Lab fee: $33.25."
PHYS& 114D   ,General Physics I,-1,5.0,"(NS-L) First course in a one-year algebra-based General Physics sequence(PHYS& 114-116). Topics include motion, force, momentum and energy. (Formerly PHYS& 121). Assesses Core Learning Outcomes 1, 2, 6. 
Lab fee: $33.25."
PHYS& 114S   ,General Physics I,-1,5.0,"(NS-L) First course in a one-year algebra-based General Physics sequence(PHYS& 114-116). Topics include motion, force, momentum and energy. (Formerly PHYS& 121). Assesses Core Learning Outcomes 1, 2, 6. 
Lab fee: $33.25."
PHYS& 231A   ,Engineering Physics I Laboratory,-1,1.5,"(NS-L) Basic techniques of analysis useful for modeling experimental results and uncertainties. Working effectively as part of a team. Scientific and engineering report writing. Developing independent research skills. Offered concurrently with PHYS& 241; course material does not directly parallel PHYS&241 course material. Assesses Core Learning Outcomes 1, 2, 3. 
Lab fee: $33.25."
PHYS& 232A   ,Engineering Physics II Laboratory,-1,1.5,"(NS-L) Basic techniques of analysis useful for modeling experimental results and uncertainties. Working effectively as part of a team. Scientific and engineering report writing. Developing independent research skills. Offered concurrently with PHYS& 242; course material does not directly parallel PHYS&242 course material. Assesses Core Learning Outcomes 1, 2, 3.
Lab fee: $33.25."
PHYS& 232B   ,Engineering Physics II Laboratory,-1,1.5,"(NS-L) Basic techniques of analysis useful for modeling experimental results and uncertainties. Working effectively as part of a team. Scientific and engineering report writing. Developing independent research skills. Offered concurrently with PHYS& 242; course material does not directly parallel PHYS&242 course material. Assesses Core Learning Outcomes 1, 2, 3.
Lab fee: $33.25."
